title,description,image,genre
Wicked Woman,"Drifting floozy Billie Nash gets a bar job where she seduces the owner's husband by convincing him to defraud his drunkard wife in order to elope together to Mexico, but a sleazy neighbor with designs on Billie jeopardizes her plans.",https://m.media-amazon.com/images/M/MV5BMWJkOWUyZDYtOTRhNC00M2YwLWIxYzItYjA5MTRhMGZlMzJiXkEyXkFqcGdeQXVyMjI4MjA5MzA@.jpg,film noir
Dark City,"A man struggles with memories of his past, which include a wife he cannot remember and a nightmarish world no one else ever seems to wake up from.",https://m.media-amazon.com/images/M/MV5BMGExOGExM2UtNWM5ZS00OWEzLTllNzYtM2NlMTJlYjBlZTJkXkEyXkFqcGdeQXVyMTQxNzMzNDI@.jpg,film noir
Strange Impersonation,"A research scientist conducting experiments on a new anesthetic finds herself being blackmailed by a woman she accidentally knocked down with her car; the woman wasn't hurt, but a scheming attorney has convinced her she can get a lot of money for the ""accident."" Meanwhile, the scientist's research assistant, who is in love with her boss' boyfriend, arranges for an explosion in the laboratory that disfigures the scientist's face, in order to take the boyfriend away from her. The scientist has plastic surgery to make her look like the woman who tried to blackmail her--who while struggling with the scientist fell out of a window and was killed--and determines to get back her boyfriend and punish her scheming assistant.::frankfob2@yahoo.com",https://m.media-amazon.com/images/M/MV5BZWQyN2E4YjEtMzgwOC00YjMwLThmZGMtMDA5YTJiYjliNWE2XkEyXkFqcGdeQXVyMjUxODE0MDY@.jpg,film noir
Joe MacBeth,"Shakespeare (more-or-less) in modern gangster setting. Lily MacBeth pushes her husband Joe to rub out the reigning crime boss and become the new ""kingpin"" himself. Success is short- lived, however, as he confronts Lennie, a mobster whose father and wife are Joe's murder victims.::Ed Stephan <stephan@cc.wwu.edu>",https://m.media-amazon.com/images/M/MV5BZjQ0NDg3NzgtNjk1Yy00MWMzLTgyZTctMTdlZjAyYTg4ZWY4XkEyXkFqcGdeQXVyNTUyNzA5ODE@.jpg,film noir
Storm Fear,"After being wounded by a bullet, bank robber Charlie Blake seeks shelter with his gang at his brother's mountain retreat. There he rekindles his romance with his brother's wife and reconnects with the boy he believes is his son.",https://m.media-amazon.com/images/M/MV5BZDQ2ZTE1NTYtOGJjZC00MjAzLWJiYjktM2JhOWZhOTUwNmMzXkEyXkFqcGdeQXVyMjM0NDkyMDg@.jpg,film noir
Christmas Holiday,A young femme fatale-type woman realizes that the man she married is an incorrigible wastrel.,https://m.media-amazon.com/images/M/MV5BNjliOTllOGQtZWRjYy00NjU3LWE5OGEtMjQ3MjM1ZmVjMGM0XkEyXkFqcGdeQXVyMjUxODE0MDY@.jpg,film noir
Experiment Perilous,"In 1903, a doctor suspects murder in the gothic Bederaux family.",https://m.media-amazon.com/images/M/MV5BOTdmNTY4OGYtNTczMC00MTdiLWJiODgtM2Y0YmFlZmM3M2YzXkEyXkFqcGdeQXVyMTk2MzI2Ng@@.jpg,film noir
The Falcon Out West,"Detective Falcon and the police travel west to a ranch in Texas to try and solve the mystery of the murder by venom from a rattlesnake, in a New York City nightclub, of a Rich cattle baron.",https://m.media-amazon.com/images/M/MV5BN2NmZjY1MmMtZTlkOC00MWRiLWFjMDMtNWU3ZjVkZTQyYTJmXkEyXkFqcGdeQXVyMDUyOTUyNQ@@.jpg,film noir
Each Dawn I Die,A corrupt D.A. (Thurston Hall) with political ambitions is angered by news stories implicating him in criminal activity and decides to frame the reporter (James Cagney) for manslaughter in order to silence him.,https://m.media-amazon.com/images/M/MV5BNzViZmQwYWUtOWNkZS00NjQ4LTliNGUtODg0NjM0NTRkYWMyL2ltYWdlXkEyXkFqcGdeQXVyMjU4NzU2OTA@.jpg,film noir
711 Ocean Drive,"An electronics expert creates a huge bookie broadcast system for his crime boss, and takes over operations when his boss is murdered. His greed leads him on a deadly destructive path.",https://m.media-amazon.com/images/M/MV5BMzE0OWEyNjAtM2QyNS00MDk5LWI1ZGQtNjU0NjVmZjg2OTRmXkEyXkFqcGdeQXVyNTk1MTk0MDI@.jpg,film noir
Private Hell 36,"When 2 detectives steal $80,000 from a dead robber, one of them suffers from a guilty conscience which could lead to murder.",https://m.media-amazon.com/images/M/MV5BODYwY2M5ODItNjUyZi00OTMwLWI3YjctZmY0ZWY5ZTFjZWFlXkEyXkFqcGdeQXVyNjc1NTYyMjg@.jpg,film noir
The Verdict,"An outcast, alcoholic Boston lawyer sees the chance to salvage his career and self-respect by taking a medical malpractice case to trial rather than settling.",https://m.media-amazon.com/images/M/MV5BMTU5MzMwMzAzM15BMl5BanBnXkFtZTcwNjYyMjA0Mg@@.jpg,film noir
Dangerous Crossing,"When a beautiful bride boards an ocean liner with her new husband, he goes into hiding, and she becomes the target of a murder conspiracy.",https://m.media-amazon.com/images/M/MV5BNjFkNzYyYmUtNzVmZi00NDk1LTg0ODMtYjMzOTU0MTBhOWNiXkEyXkFqcGdeQXVyNjQzNDI3NzY@.jpg,film noir
Night Has a Thousand Eyes,"After phony stage mentalist Triton mysteriously acquires supernatural powers of precognition, he becomes frightened and abandons his act to live in anonymity.",https://m.media-amazon.com/images/M/MV5BMWM3YjNhYjItZTdjZS00NmQ3LTkzNTAtNGI5MDE5OTlhODY2L2ltYWdlXkEyXkFqcGdeQXVyMDI2NDg0NQ@@.jpg,film noir
Outrage,"The boss of a major crime syndicate orders his lieutenant to bring a rogue gang of drug traffickers in line, a job that gets passed on to his long-suffering subordinate.",https://m.media-amazon.com/images/M/MV5BMjE0NDA2ODU3Ml5BMl5BanBnXkFtZTcwODUzNDc2Ng@@.jpg,film noir
The Crooked Web,"Government agent tries to trick a suspect into returning to Germany, the scene of his crimes.",https://m.media-amazon.com/images/M/MV5BYzBhNjMwN2QtNWFiNy00Y2U0LTk0ZmYtNTI1MzliMGZkNmU5XkEyXkFqcGdeQXVyMTcyODY2NDQ@.jpg,film noir
'G' Men,James Cagney helped jump-start the gangster genre as The Public Enemy. Outcries against movies that glorified underworld criminals put Cagney on the side of the law in 'G' Men.,https://m.media-amazon.com/images/M/MV5BMjA1ODEyNzIzMl5BMl5BanBnXkFtZTgwNTg0OTMyMjE@.jpg,film noir
Intruder in the Dust,"In 1940s Mississippi, two teenage boys and an elderly woman combine forces to prevent a miscarriage of justice and clear a black man of a murder charge.",https://m.media-amazon.com/images/M/MV5BMDhjZTExOGYtZmRlMS00ZDc1LTg0NTQtMWIxZGU3ZDA3N2IzXkEyXkFqcGdeQXVyNjE5MjUyOTM@.jpg,film noir
Ransom!,"After the child of wealthy parents gets abducted, the police and a member of the press intervene to assist the parents in their search but end up complicating their impending decisions.",https://m.media-amazon.com/images/M/MV5BYzY4YzU4NTMtZGVlMC00MmVhLWE0ZjUtODNhMGZmZjM2ZDIzXkEyXkFqcGdeQXVyNjI2NTI2NTU@.jpg,film noir
The Big Bluff,"When a scheming fortune hunter finds his rich wife is not going to die as expected, he and his lover make other plans to get her millions.",https://m.media-amazon.com/images/M/MV5BZjVkMDYwMjQtMzg4Yi00ODZlLTg3NWItZDc0OTUzYjFmNDRkXkEyXkFqcGdeQXVyMDY4MzkyNw@@.jpg,film noir
Unchained,Three career criminals find themselves trapped in a warehouse with the law closing in and an even worse threat waiting inside - a nigh unstoppable killer dog.,https://m.media-amazon.com/images/M/MV5BZDY4ODA1ZDEtYzljMy00Y2YzLTg1MDMtZjUyYmFkMWM2ZjdkXkEyXkFqcGdeQXVyNDA4OTExNDU@.jpg,film noir
Alias Nick Beal,A district attorney rises to political success and the governorship but loses his sense of morality once he starts associating with the shadowy and perhaps diabolical Nick Beal.,https://m.media-amazon.com/images/M/MV5BZGU1OGJjMzYtNTA0ZS00ODg2LWI5MDUtZTk0YTM4N2IzNmRhXkEyXkFqcGdeQXVyNTk1MTk0MDI@.jpg,film noir
Plunder Road,"Five men rob a train in Utah of 10 million dollars in gold and head to Los Angeles in 3 trucks hoping to meet up with their beautiful accomplice, and leave the country.",https://m.media-amazon.com/images/M/MV5BZmJlNDM3MzktNWYwZS00ZmU5LWEwNGYtZjY4NWViYTM1MTk2XkEyXkFqcGdeQXVyMjUxODE0MDY@.jpg,film noir
The Female Animal,An aging film star and her alcoholic daughter compete for a handsome extra.,https://m.media-amazon.com/images/M/MV5BYWNhODE1NGMtODM3MC00YjZhLWFmZGItMWUxODZiNDk3ZDIxXkEyXkFqcGdeQXVyNTk1MTk0MDI@.jpg,film noir
Dancing with Crime,A London cab driver gets mixed up with a criminal gang and sets out to expose the group and its leader for what they are.,https://m.media-amazon.com/images/M/MV5BMjFlNmUxZmUtOWQ3YS00NmIyLTg2NzctMGEwYjAzZjMwZmY2XkEyXkFqcGdeQXVyMjIyNjE2NA@@.jpg,film noir
Hot Cars,"A salt-of-earth family man needs money for his sick son, and decides to keep a job at a used car lot despite realizing it is selling stolen cars.",https://m.media-amazon.com/images/M/MV5BMzI1ODE0N2ItYzRhNi00ZWFlLTlhYmQtMjViYWI1MDdiNmEyXkEyXkFqcGdeQXVyMTYzMTY1MjQ@.jpg,film noir
Moonrise,"Sent on a trip from California to New Zealand to visit with his eccentric grandfather, Lonny discovers that his grandpa is a vampire. Unnerved at first, he soon discovers that his grandpa is a good vampire.",https://m.media-amazon.com/images/M/MV5BNjc3MzA4MGItOWY3Yy00NmZlLTg2ZmEtNjgwMTc3MDczMzVmXkEyXkFqcGdeQXVyMDczMjgyNw@@.jpg,film noir
Strange Illusion,"Paul, a young man whose father was once lieutenant Governor of California before his untimely death, has a strange, recurring dream in which his mother falls in love with a dangerous man (Brett Curtis), a dream which also contains the image of his father's death in an automobile accident under mysterious circumstances. Through the help of his friend, a psychiatrist, Paul realizes that his dream is coming true, and that his mother is falling under Curtis's influence. Curtis, in fact, is a homicidal maniac who lives as an out-patient at the sanitarium of the unscrupulous Dr. Muhlbach. When Curtis makes an attempt to marry Paul's mother, Paul intervenes, and after a series of events discovers the truth behind his dreams.::Wheeler Winston Dixon",https://m.media-amazon.com/images/M/MV5BNDk2ZDdjYTgtMDI2Mi00OTk4LWI2ZTktZDQ4NTk1NTYwYWZiXkEyXkFqcGdeQXVyMjI4MjA5MzA@.jpg,film noir
Sky Liner,FBI Agent Steve Blair finds himself caught up in Cold War espionage when he boards a plane heading west. Some sensitive papers have disappeared and Steve must keep tabs on a suspect without giving himself away.,https://m.media-amazon.com/images/M/MV5BMTQwMzYwMjUyN15BMl5BanBnXkFtZTcwNTc2Nzg3Mw@@.jpg,film noir
The Unseen,A trio of female reporters find themselves staying overnight in a house occupied by a hostile being lurking in the basement.,https://m.media-amazon.com/images/M/MV5BMzQwZDE2ZjUtNGEzMC00MzAxLWI4NTctOTJlMWIzYmJmMmNlXkEyXkFqcGdeQXVyMTQxNzMzNDI@.jpg,film noir
Walk East on Beacon!,A G-man searches for a communist sleeper-cell in Boston.,https://m.media-amazon.com/images/M/MV5BYzkxODE0ZmEtYjFhNC00NmZiLTgyMDctZDMyODIwYjI5MTE4XkEyXkFqcGdeQXVyMzg1ODEwNQ@@.jpg,film noir
The Garment Jungle,The struggle of a lady's garment workers' organization to unionize a New York clothing sweat shop; the owner of which is determined to keep the union out of his business at any cost.,https://m.media-amazon.com/images/M/MV5BOTJhMzg4MzAtNDBiYy00NmZmLTgzMWEtMTA4ODU3YmNmMWYyL2ltYWdlL2ltYWdlXkEyXkFqcGdeQXVyNjc1NTYyMjg@.jpg,film noir
Deported,"When his new girlfriend gets deported on a technicality, Ross hires a fake husband to get her back into the country because he's not ready to commit to marriage.",https://m.media-amazon.com/images/M/MV5BY2ZjZWQ4NzYtZTM4Ni00NjI2LTliMzAtNjExZmZkNzhhOTczXkEyXkFqcGdeQXVyNjQwNjg4MTE@.jpg,film noir
Walk a Crooked Mile,"During the Cold War, at a California atomic research plant, an FBI agent and a Scotland Yard inspector join forces to eliminate a foreign atomic spy ring operating in the USA and the UK.",https://m.media-amazon.com/images/M/MV5BZjgyMTQ5NzMtZGUxYy00NWZmLWI2MjAtOWFiN2ZlZDRhOWRiXkEyXkFqcGdeQXVyNzQzNzQxNzI@.jpg,film noir
The Bribe,"Federal agent Rigby, in Central America to trace stolen plane engines, falls for the gorgeous wife of the chief suspect.",https://m.media-amazon.com/images/M/MV5BNThhOGU2MTEtZjk0OC00MjA4LWE0YzMtZGY0OWYyNDBhM2MwXkEyXkFqcGdeQXVyMDI2NDg0NQ@@.jpg,film noir
Singapore,"After WW2, an American skipper returns to Singapore to retrieve his hidden stash of pearls and finds his lost fiancee who now has amnesia.",https://m.media-amazon.com/images/M/MV5BMjM4OTI1NTczMF5BMl5BanBnXkFtZTgwNjIyMTc0MzE@.jpg,film noir
Chicago Syndicate,"An ex-military accountant is recruited by the FBI to infiltrate the mob in Chicago in an attempt to break open the rackets. To complicate his job, two women stand in his way, each with their own agenda.",https://m.media-amazon.com/images/M/MV5BNTgxZDJmOTUtYTc4Yi00ZWJhLWFhOWYtYjQ3MDg2OTVmODNkXkEyXkFqcGdeQXVyNTk1MTk0MDI@.jpg,film noir
Between Midnight and Dawn,Prowl car cops on night duty romance a reluctant young lady while in danger from a vengeful racketeer.,https://m.media-amazon.com/images/M/MV5BNzhiOTc5NTEtYjhiMS00ZmQ1LWFiNWYtMjdlODI4MDVhNzM3XkEyXkFqcGdeQXVyNjU5MjcxOTg@.jpg,film noir
Underworld,"Selene, a vampire warrior, is entrenched in a conflict between vampires and werewolves, while falling in love with Michael, a human who is sought by werewolves for unknown reasons.",https://m.media-amazon.com/images/M/MV5BMTk1OTc2ZmUtODU0Yy00NGJiLWJmNmQtODI0MzBjODk3MjI4L2ltYWdlL2ltYWdlXkEyXkFqcGdeQXVyMjUzOTY1NTc@.jpg,film noir
Whirlpool,"A rich older woman living in a country house brings home a new model to be photographed by a young enigmatic photographer who lives with her. The unsuspecting girl becomes entangled in a web of sex, abuse and death.",https://m.media-amazon.com/images/M/MV5BYjhmMGU1YTMtN2IwZS00NDE3LTliZTctNGI2ODRiODdjZmMzXkEyXkFqcGdeQXVyMTAxMDQ0ODk@.jpg,film noir
Finger Man,"An ex-con goes undercover for the government to ""finger"" the crime boss who made his sister a drug addict.",https://m.media-amazon.com/images/M/MV5BMTk1MjczNTI1M15BMl5BanBnXkFtZTcwMzUxMTYyMQ@@.jpg,film noir
The Teckman Mystery,"A biographer researching a book on a pilot who died during the test flight of a new plane falls in love with the pilot's sister. As he uncovers more about the test flight, people connected with the case begin to die.",https://m.media-amazon.com/images/M/MV5BNGE5MjhlY2EtNzIzZi00MDRlLWFhYTMtYjZhZTExMzY3YzlkL2ltYWdlL2ltYWdlXkEyXkFqcGdeQXVyMzU1MDc0NjA@.jpg,film noir
Shield for Murder,"When a brutal police detective Lt. murders a bookmaker's runner for $25,000 in cash, a deaf mute sees him do it and now he finds he must kill again to cover his tracks.",https://m.media-amazon.com/images/M/MV5BNGE3ZGI4NzMtYjMwNC00OGRjLTkxMTItYmNkNDE5Yzg5YzI5XkEyXkFqcGdeQXVyMDI2NDg0NQ@@.jpg,film noir
The Fearmakers,"A Korean War veteran returns to Washington D.C. only to discover his business partner had died and their public-research business sold, so he works there undercover to find out the truth.",https://m.media-amazon.com/images/M/MV5BZjIxYzA0MGEtMDc2OS00ZmI2LTgxODctNDU2YTAzODZhYzg2XkEyXkFqcGdeQXVyMTM2Nzk1Njg@.jpg,film noir
Guest in the House,A young manipulative woman moves in with her fiancé's family and turns a happy household against itself.,https://m.media-amazon.com/images/M/MV5BMTgwODBiMjgtMDllMi00MjE1LTgzMTQtMDFhMGI2Njk4N2ZlXkEyXkFqcGdeQXVyMTMxMTY0OTQ@.jpg,film noir
Dragnet,Police Detective Sgt. Joe Friday and his partners investigate crimes in Los Angeles.,https://m.media-amazon.com/images/M/MV5BODJhZTY2ODgtNGM4Yi00OGQyLTliYmEtMzg3ZWMwNjc3NTVkXkEyXkFqcGdeQXVyMTk0MjQ3Nzk@.jpg,film noir
City That Never Sleeps,"An ex-con goes undercover for the government to ""finger"" the crime boss who made his sister a drug addict.",https://m.media-amazon.com/images/M/MV5BMTk1MjczNTI1M15BMl5BanBnXkFtZTcwMzUxMTYyMQ@@.jpg,film noir
Jigsaw,"Two strangers awaken in a room with no recollection of how they got there, and soon discover they're pawns in a deadly game perpetrated by a notorious serial killer.",https://m.media-amazon.com/images/M/MV5BM2M1MzI1MWYtYmM2ZC00OWY3LTk0ZGMtNmRkNzU1NzEzMWE5XkEyXkFqcGdeQXVyODUwOTkwODk@.jpg,film noir
The Night Holds Terror,"A group of escaped convicts take over a suburban home to evade the ongoing police manhunt, making the lives of the family living there a nightmare. The longer the men stay there, the more the tensions build and the more likely it becomes a tragedy will occur. Based on a real-life hostage-taking.::Alfred Jingle",https://m.media-amazon.com/images/M/MV5BNGVmMmExMjUtOTNjYy00M2IxLThjODUtMTlkY2I1MWIzMzFjXkEyXkFqcGdeQXVyMjI4MjA5MzA@.jpg,film noir
The Northman,A young Viking prince is on a quest to avenge his father's murder.,https://m.media-amazon.com/images/M/MV5BMzVlMmY2NTctODgwOC00NDMzLWEzMWYtM2RiYmIyNTNhMTI0XkEyXkFqcGdeQXVyNTAzNzgwNTg@.jpg,history
Babylon,"A tale of outsized ambition and outrageous excess, it traces the rise and fall of multiple characters during an era of unbridled decadence and depravity in early Hollywood.",https://m.media-amazon.com/images/M/MV5BZmM4MWIwMGItYzA3ZC00MDY4LTlhNWQtY2MwOTViODk1M2U1XkEyXkFqcGdeQXVyMDM2NDM2MQ@@.jpg,history
"Argentina, 1985",A team of lawyers takes on the heads of Argentina's bloody military dictatorship during the 1980s in a battle against odds and a race against time.,https://m.media-amazon.com/images/M/MV5BMjhiYzUwZTYtYzU2MC00N2UwLTkwNmMtMGI1MTZjYzljNDZjXkEyXkFqcGdeQXVyNjk1Njg5NTA@.jpg,history
Oppenheimer,The story of American scientist J. Robert Oppenheimer and his role in the development of the atomic bomb.,https://m.media-amazon.com/images/M/MV5BMDI5ZTVmMmMtZjg1Ny00NzNkLWFkMDctZDlmMzQ4MDcyODZlXkEyXkFqcGdeQXVyMzM1NDY1MDE@.jpg,history
Schindler's List,"In German-occupied Poland during World War II, industrialist Oskar Schindler gradually becomes concerned for his Jewish workforce after witnessing their persecution by the Nazis.",https://m.media-amazon.com/images/M/MV5BNDE4OTMxMTctNmRhYy00NWE2LTg3YzItYTk3M2UwOTU5Njg4XkEyXkFqcGdeQXVyNjU0OTQ0OTY@.jpg,history
The Legend of Maula Jatt,"Maula Jatt, a fierce prizefighter with a tortured past seeks vengeance against his arch nemesis Noori Natt, the most feared warrior in the land of Punjab.",https://m.media-amazon.com/images/M/MV5BMWMwODY3MzYtYmY2MC00MDMzLWI0ZTgtYTlhODNmNWQzYmUxXkEyXkFqcGdeQXVyODg1MTc3MTM@.jpg,history
Medieval,"The story of fifteenth century Czech icon and warlord Jan Zizka, who defeated armies of the Teutonic Order and the Holy Roman Empire.",https://m.media-amazon.com/images/M/MV5BNmEyNjNkYTUtNTJkYi00MjRlLWIzZTgtNmIyNzVhODA5MWJlXkEyXkFqcGdeQXVyMTA3MDk2NDg2.jpg,history
Ponniyin Selvan: Part I,"Vandiyathevan sets out to cross the Chola land to deliver a message from the Crown Prince Aditha Karikalan. Kundavai attempts to establish political peace as vassals and petty chieftains plot against the throne. Unrest grips the land as a long-tailed comet arrives, signalling a time of turmoil.",https://m.media-amazon.com/images/M/MV5BZjZlNGRhNTQtZTY1Ni00MjdhLWJhYjEtN2NkMjVmNTAwMjZmXkEyXkFqcGdeQXVyMTEzNzg0Mjkx.jpg,history
The Big Short,"In 2006-2007 a group of investors bet against the US mortgage market. In their research, they discover how flawed and corrupt the market is.",https://m.media-amazon.com/images/M/MV5BNDc4MThhN2EtZjMzNC00ZDJmLThiZTgtNThlY2UxZWMzNjdkXkEyXkFqcGdeQXVyNDk3NzU2MTQ@.jpg,history
The Last Duel,King Charles VI declares that Knight Jean de Carrouges settle his dispute with his squire by challenging him to a duel.,https://m.media-amazon.com/images/M/MV5BZGExZTUzYWQtYWJjZi00OTI4LTk4OGYtNTA2YzcwMmNiZTMxXkEyXkFqcGdeQXVyMTEyMjM2NDc2.jpg,history
Hamilton,"The real life of one of America's foremost founding fathers and first Secretary of the Treasury, Alexander Hamilton. Captured live on Broadway from the Richard Rodgers Theater with the original Broadway cast.",https://m.media-amazon.com/images/M/MV5BNjViNWRjYWEtZTI0NC00N2E3LTk0NGQtMjY4NTM3OGNkZjY0XkEyXkFqcGdeQXVyMjUxMTY3ODM@.jpg,history
The Lion in Winter,"1183 A.D.: King Henry II's three sons all want to inherit the throne, but he won't commit to a choice. When he allows his imprisoned wife Eleanor of Aquitaine out for a Christmas visit, they all variously plot to force him into a decision.",https://m.media-amazon.com/images/M/MV5BMTkzNzYyMzA5N15BMl5BanBnXkFtZTgwODcwODQ3MDI@.jpg,history
